timestamp,x,y,z,qx,qy,qz,qw
1644760119.154747,244.090598,-99.627362,6.027985,0.096315,-0.080160,-0.273753,0.953602
1644760119.255271,244.090650,-99.628636,6.026754,0.097150,-0.080554,-0.273330,0.953606
1644760119.355631,244.090744,-99.630321,6.025392,0.096766,-0.080178,-0.274308,0.953396
1644760119.455502,244.091273,-99.631951,6.024443,0.098239,-0.080448,-0.273670,0.953405
1644760119.555180,244.091727,-99.632996,6.024311,0.097538,-0.080366,-0.273631,0.953496
1644760119.655106,244.092492,-99.634394,6.025139,0.096140,-0.080080,-0.273533,0.953690
1644760119.755230,244.092911,-99.635788,6.026974,0.095927,-0.080058,-0.273324,0.953773
1644760119.857396,244.093103,-99.636174,6.029632,0.096923,-0.080403,-0.273242,0.953667
1644760119.958132,244.092932,-99.636577,6.032125,0.097969,-0.080674,-0.273684,0.953410
1644760120.057572,244.092929,-99.635403,6.033097,0.096707,-0.080353,-0.273800,0.953533
1644760120.154718,244.092306,-99.633395,6.032576,0.097619,-0.080514,-0.273331,0.953561
1644760120.256632,244.091484,-99.631475,6.031538,0.095872,-0.080121,-0.273089,0.953840
1644760120.356805,244.090961,-99.629272,6.030808,0.095486,-0.079780,-0.273565,0.953771
1644760120.457565,244.090426,-99.627884,6.030159,0.095979,-0.079981,-0.273681,0.953672
1644760120.555271,244.089752,-99.627778,6.029247,0.098032,-0.080903,-0.273200,0.953523
1644760120.654946,244.089871,-99.627721,6.028179,0.095438,-0.079881,-0.273708,0.953727
1644760120.755370,244.090398,-99.628176,6.027535,0.094953,-0.079433,-0.273659,0.953826
1644760120.854647,244.090444,-99.629765,6.027493,0.098199,-0.080829,-0.273972,0.953291
1644760120.955092,244.090270,-99.631138,6.028097,0.095486,-0.079649,-0.273385,0.953834
1644760121.054750,244.089601,-99.630879,6.029077,0.095341,-0.079575,-0.273345,0.953866
1644760121.154831,244.089199,-99.630393,6.029827,0.096191,-0.079785,-0.273287,0.953780
1644760121.254662,244.089734,-99.629165,6.030403,0.096486,-0.080084,-0.274310,0.953431
1644760121.354891,244.090241,-99.628552,6.031093,0.096717,-0.080186,-0.273333,0.953680
1644760121.456172,244.090234,-99.629356,6.031540,0.094400,-0.079393,-0.274304,0.953699
1644760121.554745,244.091029,-99.629789,6.032017,0.096421,-0.080300,-0.272838,0.953842
1644760121.654754,244.092304,-99.629238,6.032687,0.097045,-0.080305,-0.273305,0.953644
1644760121.754249,244.093052,-99.629860,6.032704,0.094956,-0.079676,-0.274342,0.953610
1644760121.854841,244.093682,-99.630143,6.032390,0.095198,-0.079895,-0.273759,0.953735
1644760121.955217,244.094569,-99.629458,6.032230,0.097305,-0.080305,-0.273347,0.953606
1644760122.054821,244.093798,-99.629553,6.031344,0.097145,-0.080345,-0.273196,0.953662
1644760122.154978,244.092463,-99.630302,6.030172,0.097798,-0.080403,-0.273837,0.953407
1644760122.254599,244.091653,-99.630399,6.029642,0.096736,-0.080249,-0.273436,0.953643
1644760122.354677,244.090763,-99.631454,6.029611,0.096207,-0.079814,-0.273895,0.953601
1644760122.454884,244.089998,-99.632752,6.029635,0.095770,-0.079808,-0.273831,0.953664
1644760122.555003,244.088778,-99.633303,6.029778,0.096455,-0.079952,-0.273786,0.953596
1644760122.654548,244.086487,-99.633970,6.029853,0.097620,-0.080581,-0.273578,0.953484
1644760122.754845,244.085049,-99.634289,6.030121,0.095023,-0.080060,-0.274161,0.953623
1644760122.854331,244.084186,-99.634013,6.030600,0.097228,-0.080361,-0.274530,0.953269
1644760122.957144,244.082552,-99.633519,6.030844,0.095842,-0.079664,-0.274625,0.953441
1644760123.056389,244.081517,-99.632046,6.030601,0.095564,-0.079819,-0.273803,0.953692
1644760123.154177,244.081771,-99.630417,6.030198,0.097306,-0.080302,-0.273060,0.953688
1644760123.255655,244.082399,-99.629240,6.029855,0.095498,-0.079813,-0.273883,0.953676
1644760123.354727,244.083355,-99.629064,6.029926,0.095612,-0.079707,-0.273590,0.953758
1644760123.454085,244.084971,-99.628032,6.030456,0.096787,-0.080273,-0.273367,0.953656
1644760123.553857,244.086801,-99.627476,6.030826,0.098974,-0.080956,-0.274213,0.953130
1644760123.654062,244.087759,-99.627536,6.031259,0.096323,-0.080042,-0.273204,0.953769
1644760123.753933,244.088311,-99.626997,6.032164,0.097369,-0.080409,-0.273458,0.953559
1644760123.855860,244.087937,-99.626675,6.033102,0.094237,-0.079198,-0.273421,0.953985
1644760123.954024,244.086024,-99.626984,6.033734,0.095481,-0.080083,-0.273583,0.953741
1644760124.054756,244.086196,-99.627093,6.033630,0.098262,-0.080935,-0.273497,0.953412
1644760124.153785,244.086118,-99.627970,6.032260,0.095948,-0.080572,-0.273716,0.953615
1644760124.255067,244.086587,-99.630337,6.030503,0.096244,-0.080305,-0.273307,0.953725
1644760124.354252,244.087875,-99.630510,6.029379,0.096092,-0.080172,-0.273631,0.953659
1644760124.454118,244.088830,-99.630571,6.028346,0.095427,-0.080242,-0.273344,0.953802
1644760124.554994,244.088649,-99.631901,6.027479,0.097905,-0.080869,-0.274346,0.953210
1644760124.654001,244.087764,-99.632703,6.027404,0.098242,-0.081159,-0.273823,0.953301
1644760124.754282,244.086972,-99.633930,6.028160,0.095561,-0.080048,-0.273552,0.953745
1644760124.854008,244.085837,-99.635732,6.029324,0.094888,-0.080203,-0.273913,0.953696
1644760124.954325,244.085717,-99.636677,6.030637,0.094333,-0.080015,-0.274065,0.953723
1644760125.053872,244.086682,-99.637057,6.031576,0.096667,-0.080601,-0.274469,0.953324
1644760125.154126,244.087555,-99.635654,6.031834,0.096028,-0.080436,-0.274204,0.953478
1644760125.253969,244.088304,-99.634429,6.031275,0.096556,-0.080533,-0.273185,0.953709
1644760125.353951,244.088591,-99.632282,6.030451,0.096288,-0.080750,-0.273489,0.953631
1644760125.454073,244.088936,-99.630437,6.029589,0.094719,-0.079904,-0.273055,0.953984
1644760125.554076,244.088574,-99.628583,6.028815,0.097398,-0.080670,-0.273701,0.953464
1644760125.655907,244.087799,-99.626915,6.028558,0.094629,-0.079860,-0.273359,0.953909
1644760125.754085,244.086664,-99.626102,6.029140,0.097334,-0.080725,-0.273765,0.953447
1644760125.854017,244.085562,-99.625494,6.030290,0.096512,-0.080264,-0.273991,0.953505
1644760125.954151,244.084312,-99.625123,6.031608,0.096880,-0.080585,-0.273237,0.953657
1644760126.053748,244.083361,-99.625583,6.031843,0.096137,-0.080749,-0.273918,0.953523
1644760126.154088,244.082978,-99.626838,6.030598,0.096493,-0.080379,-0.273834,0.953542
1644760126.254268,244.083397,-99.627180,6.028787,0.096004,-0.080323,-0.274021,0.953543
1644760126.354265,244.084057,-99.626617,6.027366,0.097103,-0.080401,-0.273427,0.953596
1644760126.455144,244.084716,-99.626338,6.026374,0.096112,-0.080415,-0.273360,0.953714
1644760126.554763,244.085862,-99.625240,6.026560,0.096465,-0.080477,-0.274545,0.953332
1644760126.654233,244.086996,-99.623363,6.027749,0.096049,-0.080400,-0.273551,0.953667
1644760126.754425,244.087972,-99.622346,6.029248,0.093760,-0.079298,-0.273870,0.953895
1644760126.853945,244.088049,-99.621627,6.030716,0.096148,-0.080281,-0.273698,0.953624
1644760126.953948,244.088225,-99.621065,6.032012,0.095865,-0.080175,-0.273362,0.953758
1644760127.053703,244.087596,-99.622026,6.031912,0.095552,-0.080162,-0.273214,0.953833
1644760127.153542,244.087073,-99.623988,6.030175,0.096032,-0.080039,-0.273538,0.953702
1644760127.254118,244.085758,-99.625334,6.027724,0.094893,-0.080023,-0.273254,0.953899
1644760127.354261,244.083826,-99.625930,6.025403,0.095923,-0.080543,-0.273590,0.953656
1644760127.453741,244.081142,-99.625675,6.023559,0.094760,-0.080901,-0.273285,0.953830
1644760127.553886,244.079748,-99.625431,6.022437,0.095641,-0.081728,-0.274348,0.953366
1644760127.653543,244.080542,-99.625515,6.021873,0.097319,-0.080916,-0.273881,0.953400
1644760127.753694,244.078279,-99.620349,6.022253,0.095436,-0.081372,-0.274154,0.953473
1644760127.853802,244.080155,-99.616681,6.023529,0.094155,-0.080424,-0.273963,0.953735
1644760127.953880,244.086645,-99.618823,6.024695,0.094326,-0.079269,-0.273800,0.953862
1644760128.054109,244.092167,-99.623915,6.027119,0.095223,-0.080677,-0.273543,0.953729
1644760128.156339,244.112556,-99.641125,6.033924,0.094416,-0.082134,-0.273245,0.953770
1644760128.254030,244.152603,-99.670924,6.042779,0.095603,-0.085046,-0.272726,0.953545
1644760128.356633,244.215937,-99.718668,6.048104,0.097981,-0.084716,-0.269640,0.954210
1644760128.455546,244.283400,-99.768113,6.053529,0.102836,-0.085688,-0.270070,0.953491
1644760128.553722,244.346944,-99.812456,6.063008,0.102934,-0.093595,-0.265107,0.954129
1644760128.655315,244.433948,-99.854490,6.075262,0.100812,-0.099979,-0.260959,0.954852
1644760128.753879,244.537358,-99.893743,6.093782,0.093976,-0.105145,-0.260422,0.955141
1644760128.853763,244.661598,-99.968968,6.111175,0.097989,-0.102942,-0.255887,0.956202
1644760128.953628,244.769335,-100.053486,6.126420,0.105870,-0.111472,-0.249678,0.956047
1644760129.054544,244.898752,-100.131587,6.148818,0.108046,-0.110566,-0.245090,0.957096
1644760129.154047,245.018062,-100.170125,6.182277,0.100333,-0.122190,-0.239354,0.957973
1644760129.254035,245.157794,-100.190235,6.223051,0.089067,-0.128872,-0.228322,0.960900
1644760129.355392,245.296671,-100.219784,6.266670,0.074754,-0.133446,-0.218963,0.963670
1644760129.454279,245.418446,-100.297123,6.292858,0.087182,-0.146497,-0.211514,0.962393
1644760129.556337,245.567213,-100.388751,6.316697,0.093845,-0.146524,-0.206312,0.962891
1644760129.658292,245.746774,-100.442027,6.341347,0.090538,-0.146427,-0.204053,0.963703
1644760129.755146,245.987233,-100.481761,6.354382,0.082957,-0.120896,-0.206873,0.967319
1644760129.855539,246.265186,-100.480315,6.357645,0.054846,-0.088490,-0.202039,0.973828
1644760129.956464,246.558216,-100.452200,6.348079,0.026764,-0.059277,-0.202666,0.977086
1644760130.055786,246.841233,-100.442882,6.324677,-0.001741,-0.032710,-0.190880,0.981067
1644760130.156246,247.075736,-100.473203,6.323696,-0.010362,-0.028074,-0.189970,0.981334
1644760130.255875,247.299573,-100.545106,6.334026,-0.008344,-0.024694,-0.187466,0.981925
1644760130.356396,247.543900,-100.602592,6.335985,-0.016024,-0.023733,-0.188216,0.981710
1644760130.456243,247.792611,-100.681773,6.332837,-0.016357,-0.023170,-0.173476,0.984430
1644760130.556445,248.045290,-100.794658,6.329604,-0.002059,-0.025716,-0.174389,0.984339
1644760130.656582,248.322182,-100.880939,6.327403,-0.006817,-0.023151,-0.175973,0.984099
1644760130.756662,248.616529,-100.964344,6.324187,-0.014904,-0.020307,-0.167928,0.985477
1644760130.856924,248.919803,-101.082809,6.316643,-0.009173,-0.015578,-0.173412,0.984683
1644760130.956917,249.217240,-101.205400,6.313803,-0.005037,-0.017426,-0.180970,0.983321
1644760131.055979,249.519407,-101.317047,6.313608,-0.011386,-0.019657,-0.177067,0.983937
1644760131.156461,249.854452,-101.457237,6.308486,-0.006906,-0.015593,-0.188354,0.981953
1644760131.257476,250.200945,-101.615327,6.302310,-0.004755,-0.012139,-0.191873,0.981333
1644760131.356144,250.537475,-101.771299,6.298637,-0.002783,-0.012138,-0.196853,0.980354
1644760131.457301,250.890173,-101.921405,6.296403,-0.011210,-0.013121,-0.209686,0.977616
1644760131.557008,251.239995,-102.096300,6.295646,-0.010606,-0.016936,-0.210894,0.977305
1644760131.658856,251.598373,-102.302851,6.293678,-0.004213,-0.021716,-0.223477,0.974458
1644760131.755915,251.978625,-102.494889,6.282609,-0.005319,-0.014026,-0.233649,0.972205
1644760131.855594,252.368678,-102.694774,6.272125,-0.013645,-0.008072,-0.236178,0.971580
1644760131.956442,252.742996,-102.922100,6.268115,-0.008435,-0.013000,-0.247430,0.968782
1644760132.055632,253.128807,-103.155951,6.258549,-0.005863,-0.008796,-0.256932,0.966372
1644760132.155728,253.517122,-103.374517,6.253135,-0.016913,-0.012649,-0.263205,0.964509
1644760132.256395,253.920622,-103.633956,6.245532,-0.014893,-0.008855,-0.274589,0.961406
1644760132.356196,254.316913,-103.905561,6.240700,-0.015241,-0.007005,-0.283311,0.958881
1644760132.456153,254.710027,-104.167084,6.239247,-0.024132,-0.010287,-0.294664,0.955241
1644760132.555778,255.109423,-104.454677,6.235910,-0.021536,-0.006735,-0.301866,0.953083
1644760132.655876,255.488840,-104.760612,6.234688,-0.021307,-0.014680,-0.314220,0.948998
1644760132.756196,255.899684,-105.086028,6.226220,-0.022143,-0.006939,-0.321844,0.946508
1644760132.856094,256.294943,-105.409516,6.222911,-0.022682,-0.008647,-0.330919,0.943347
1644760132.956060,256.687716,-105.750492,6.221489,-0.018459,-0.009513,-0.335847,0.941688
1644760133.056229,257.080270,-106.085700,6.221296,-0.016361,-0.011105,-0.338167,0.940879
1644760133.155706,257.483270,-106.401196,6.220574,-0.019766,-0.010440,-0.335660,0.941718
1644760133.255393,257.884523,-106.713851,6.218900,-0.017982,-0.010267,-0.333013,0.942695
1644760133.356389,258.284773,-107.030882,6.218370,-0.017055,-0.011401,-0.332027,0.943047
1644760133.456360,258.690104,-107.345227,6.213046,-0.014496,-0.006993,-0.328203,0.944470
1644760133.557457,259.091220,-107.647665,6.210639,-0.019192,-0.008032,-0.327905,0.944481
1644760133.656037,259.483489,-107.946774,6.205180,-0.015781,-0.006777,-0.324690,0.945664
1644760133.756121,259.873865,-108.235800,6.204709,-0.016808,-0.010411,-0.322762,0.946274
1644760133.856357,260.274114,-108.530462,6.199467,-0.015052,-0.007634,-0.321396,0.946794
1644760133.956223,260.664696,-108.813731,6.194263,-0.016007,-0.009438,-0.317826,0.947967
1644760134.056259,261.058879,-109.100039,6.187304,-0.015894,-0.006028,-0.317089,0.948243
1644760134.156722,261.436806,-109.372236,6.188859,-0.018255,-0.011812,-0.313368,0.949383
1644760134.256190,261.822956,-109.651699,6.185340,-0.013462,-0.010046,-0.311268,0.950174
1644760134.356147,262.203710,-109.927635,6.180795,-0.011423,-0.011137,-0.311956,0.949963
1644760134.456609,262.596188,-110.191832,6.174087,-0.014349,-0.008300,-0.308591,0.951050
1644760134.556017,262.972366,-110.459560,6.169753,-0.013264,-0.007508,-0.306144,0.951863
1644760134.656918,263.345584,-110.726937,6.169723,-0.010416,-0.010616,-0.307249,0.951513
1644760134.756035,263.718117,-110.982663,6.170531,-0.012091,-0.010313,-0.304419,0.952406
1644760134.856759,264.089065,-111.249135,6.170805,-0.008815,-0.013411,-0.304844,0.952267
1644760134.956068,264.467327,-111.511086,6.164615,-0.005707,-0.010751,-0.303898,0.952627
1644760135.055963,264.837428,-111.767243,6.161177,-0.006236,-0.010188,-0.301787,0.953301
1644760135.155690,265.199072,-112.022901,6.155283,-0.007919,-0.010024,-0.304416,0.952453
1644760135.256217,265.573300,-112.279274,6.143461,-0.009513,-0.005125,-0.306264,0.951885
1644760135.355874,265.922159,-112.533442,6.139765,-0.004883,-0.009508,-0.307573,0.951465
1644760135.455938,266.275065,-112.793333,6.136948,-0.005290,-0.007047,-0.308692,0.951121
1644760135.555979,266.623950,-113.045291,6.135007,-0.007693,-0.003810,-0.312777,0.949788
1644760135.657084,266.964949,-113.286953,6.135938,-0.010941,-0.010801,-0.310291,0.950517
1644760135.759211,267.328478,-113.539659,6.133791,-0.007145,-0.006288,-0.310351,0.950575
1644760135.858442,267.670775,-113.762279,6.136806,-0.017006,-0.009853,-0.305689,0.951929
1644760135.956042,268.004181,-114.005202,6.135695,-0.008501,-0.012242,-0.304997,0.952237
1644760136.057683,268.369231,-114.235365,6.132425,-0.010261,-0.008707,-0.303115,0.952859
1644760136.155529,268.719821,-114.436241,6.131394,-0.024928,-0.008887,-0.297695,0.954294
1644760136.257443,269.086417,-114.680324,6.120835,-0.009281,-0.007087,-0.295544,0.955258
1644760136.357019,269.434714,-114.883912,6.115900,-0.022667,-0.008974,-0.290381,0.956601
1644760136.455648,269.798141,-115.081013,6.108437,-0.027394,-0.006534,-0.285678,0.957912
1644760136.555916,270.159249,-115.299817,6.098773,-0.028670,-0.002391,-0.283305,0.958598
1644760136.657631,270.520947,-115.517861,6.091857,-0.022513,-0.005292,-0.279394,0.959898
1644760136.760222,270.890791,-115.731238,6.083037,-0.025342,-0.004611,-0.275116,0.961066
1644760136.855679,271.237013,-115.927438,6.076739,-0.027053,-0.001599,-0.271931,0.961935
1644760136.955734,271.588182,-116.130641,6.075587,-0.027019,-0.007522,-0.267361,0.963188
1644760137.056601,271.955766,-116.343740,6.072640,-0.021087,-0.005218,-0.264195,0.964224
1644760137.156155,272.313201,-116.541706,6.074567,-0.021908,-0.006021,-0.261909,0.964825
1644760137.255687,272.671242,-116.734329,6.073505,-0.022388,-0.006961,-0.256954,0.966139
1644760137.355329,273.026999,-116.932403,6.071241,-0.018603,-0.007541,-0.255489,0.966604
1644760137.455222,273.382128,-117.125230,6.069768,-0.015322,-0.009333,-0.250815,0.967869
1644760137.556286,273.742394,-117.318214,6.067716,-0.014016,-0.007634,-0.248742,0.968438
1644760137.655722,274.090536,-117.494304,6.069088,-0.016357,-0.009200,-0.245327,0.969259
1644760137.755949,274.441505,-117.666907,6.068389,-0.016103,-0.010320,-0.241364,0.970246
1644760137.857049,274.786475,-117.852873,6.066984,-0.014980,-0.011068,-0.239006,0.970839
1644760137.958924,275.136034,-118.029285,6.063077,-0.013556,-0.012424,-0.237449,0.971226
1644760138.055997,275.477375,-118.181096,6.057203,-0.017042,-0.010770,-0.233970,0.972035
1644760138.155374,275.821320,-118.354160,6.047690,-0.009228,-0.008880,-0.232776,0.972446
1644760138.255342,276.162825,-118.520978,6.040749,-0.007033,-0.008368,-0.231452,0.972785
1644760138.355596,276.503817,-118.675254,6.030914,-0.011520,-0.007517,-0.228519,0.973442
1644760138.455672,276.837517,-118.833751,6.025868,-0.006884,-0.006120,-0.229133,0.973352
1644760138.555366,277.154066,-118.983334,6.024243,-0.008540,-0.010793,-0.227727,0.973628
1644760138.655914,277.475903,-119.138603,6.021943,-0.009601,-0.009199,-0.226653,0.973885
1644760138.755526,277.781765,-119.284020,6.024646,-0.010172,-0.012013,-0.226205,0.973953
1644760138.854977,278.086012,-119.418548,6.028224,-0.012336,-0.015358,-0.226440,0.973826
1644760138.954518,278.385328,-119.568068,6.029520,-0.008198,-0.017438,-0.223820,0.974440
1644760139.055068,278.691011,-119.719897,6.025434,-0.003991,-0.013952,-0.224433,0.974381
1644760139.156192,278.984747,-119.847560,6.021117,-0.006438,-0.016359,-0.225776,0.974021
1644760139.255523,279.272678,-119.986566,6.015841,-0.005437,-0.008878,-0.221627,0.975076
1644760139.356318,279.535332,-120.128851,6.014200,-0.000515,-0.011065,-0.224931,0.974312
1644760139.454869,279.796288,-120.246061,6.013362,-0.000409,-0.008145,-0.224109,0.974530
1644760139.555561,280.007383,-120.331282,6.042291,-0.013510,-0.018484,-0.224415,0.974225
1644760139.656546,280.193335,-120.432939,6.072641,-0.009076,-0.037577,-0.225843,0.973396
1644760139.756798,280.448492,-120.570065,6.044244,-0.003083,-0.021510,-0.223334,0.974500
1644760139.856004,280.700295,-120.686416,5.997358,-0.001629,-0.007543,-0.224921,0.974347
1644760139.956273,280.949841,-120.782035,5.977862,-0.002169,0.012315,-0.228456,0.973474
1644760140.056488,281.150634,-120.881854,5.981064,0.000479,0.012805,-0.223263,0.974674
1644760140.156351,281.330718,-120.991881,5.984707,0.008135,0.011167,-0.226441,0.973927
1644760140.256685,281.508059,-121.071549,5.988487,0.004972,0.005841,-0.230311,0.973087
1644760140.356676,281.653465,-121.130583,5.995909,-0.010241,-0.015125,-0.228275,0.973425
1644760140.456405,281.821351,-121.205492,6.001872,-0.010026,-0.025989,-0.223234,0.974367
1644760140.556837,282.016744,-121.309500,6.009123,-0.004130,-0.032185,-0.232008,0.972173
1644760140.656805,282.232797,-121.410431,6.018649,-0.004459,-0.032323,-0.229041,0.972870
1644760140.756711,282.470384,-121.510134,6.020975,-0.010849,-0.029858,-0.227070,0.973360
1644760140.857408,282.724553,-121.638424,6.012983,-0.009532,-0.024535,-0.231174,0.972556
1644760140.956311,282.963353,-121.784725,6.007440,0.000207,-0.024554,-0.230866,0.972676
1644760141.056875,283.229395,-121.906912,6.001207,-0.002137,-0.016313,-0.232381,0.972486
1644760141.157045,283.500409,-122.005223,5.996818,-0.011510,-0.007154,-0.234903,0.971924
1644760141.256504,283.729365,-122.128645,5.998708,-0.004645,-0.010451,-0.227358,0.973744
1644760141.356695,283.873818,-122.242157,6.045484,-0.001440,-0.040878,-0.233702,0.971447
1644760141.456687,284.064831,-122.357389,6.061873,-0.002461,-0.059624,-0.239184,0.969139
1644760141.555956,284.410634,-122.522833,5.987730,0.005709,-0.004632,-0.231863,0.972721
1644760141.656367,284.659564,-122.639885,5.960559,0.009330,0.011897,-0.238821,0.970946
1644760141.757836,284.883483,-122.752162,5.954663,0.002294,0.012865,-0.236673,0.971501
1644760141.857557,285.100635,-122.876093,5.947434,0.009521,0.024768,-0.234414,0.971775
1644760141.959355,285.271460,-122.975468,5.959637,0.007786,0.013733,-0.237676,0.971216
1644760142.059284,285.427465,-123.059880,5.966589,0.003126,-0.010030,-0.242458,0.970105
1644760142.158528,285.612712,-123.140356,5.970979,-0.007227,-0.017466,-0.237150,0.971289
1644760142.258953,285.797540,-123.238198,5.976088,-0.008843,-0.029848,-0.241593,0.969878
1644760142.358649,286.004595,-123.359040,5.977264,-0.000195,-0.025876,-0.242212,0.969878
1644760142.458577,286.206362,-123.468587,5.974702,0.002692,-0.024313,-0.239431,0.970605
1644760142.558503,286.400013,-123.569068,5.976907,-0.002893,-0.025567,-0.246244,0.968866
1644760142.657107,286.607015,-123.682687,5.981181,-0.000799,-0.025935,-0.243885,0.969457
1644760142.757808,286.831534,-123.813693,5.979699,0.000414,-0.024058,-0.244225,0.969420
1644760142.857796,287.063608,-123.942011,5.978937,0.003036,-0.026276,-0.249579,0.967993
1644760142.959272,287.313324,-124.079212,5.978596,0.000109,-0.025777,-0.247396,0.968571
1644760143.058514,287.565655,-124.227614,5.982672,0.000191,-0.024771,-0.249086,0.968165
1644760143.158454,287.824188,-124.383966,5.985889,0.002046,-0.029873,-0.259225,0.965353
1644760143.258082,288.101511,-124.552058,5.986289,0.002024,-0.026876,-0.255068,0.966547
1644760143.358234,288.382455,-124.734839,5.985267,0.007533,-0.030425,-0.264930,0.963758
1644760143.457681,288.681379,-124.928714,5.978471,0.008981,-0.024443,-0.270803,0.962283
1644760143.557716,288.978893,-125.122723,5.972139,0.006510,-0.022372,-0.271529,0.962148
1644760143.658006,289.272261,-125.325891,5.963526,0.012833,-0.020414,-0.278889,0.960021
1644760143.758638,289.562567,-125.525565,5.958260,0.013635,-0.018849,-0.284274,0.958461
1644760143.858317,289.853088,-125.727880,5.947187,0.014543,-0.013647,-0.286335,0.957922
1644760143.958680,290.138546,-125.934760,5.935984,0.017185,-0.009814,-0.290841,0.956567
1644760144.058647,290.417695,-126.141552,5.932256,0.016049,-0.011888,-0.294910,0.955316
1644760144.158799,290.707881,-126.354467,5.923400,0.018097,-0.014066,-0.296976,0.954610
1644760144.257649,291.006918,-126.563917,5.911631,0.018549,-0.014262,-0.302267,0.952936
1644760144.357827,291.315405,-126.789068,5.897246,0.018816,-0.013348,-0.301759,0.953105
1644760144.457476,291.625663,-127.024286,5.878206,0.023741,-0.010497,-0.302981,0.952643
1644760144.558288,291.953942,-127.249831,5.858705,0.023339,-0.003527,-0.302640,0.952813
1644760144.657972,292.266287,-127.461269,5.848237,0.026024,-0.005702,-0.299359,0.953768
1644760144.757528,292.572119,-127.683490,5.835609,0.024014,-0.005319,-0.297985,0.954254
1644760144.858172,292.881796,-127.900566,5.825769,0.027476,-0.007359,-0.299076,0.953805
1644760144.959334,293.204572,-128.116799,5.810296,0.027206,-0.006783,-0.297451,0.954325
1644760145.060415,293.536445,-128.339126,5.785269,0.031078,-0.001825,-0.296362,0.954568
1644760145.158065,293.854843,-128.550273,5.760243,0.030369,0.002347,-0.295293,0.954921
1644760145.258352,294.184951,-128.766595,5.732881,0.030503,0.009172,-0.293508,0.955426
1644760145.359092,294.505459,-128.984882,5.706766,0.033217,0.010666,-0.294020,0.955162
1644760145.459638,294.824735,-129.187326,5.683241,0.032678,0.008099,-0.292882,0.955556
1644760145.558144,295.152856,-129.390301,5.653820,0.031202,0.014371,-0.292039,0.955789
1644760145.658659,295.469055,-129.605141,5.626657,0.033277,0.010885,-0.291974,0.955785
1644760145.759285,295.796805,-129.821480,5.598281,0.029700,0.013196,-0.288969,0.956787
1644760145.858723,296.131632,-130.030167,5.570775,0.031089,0.015999,-0.290380,0.956272
1644760145.959629,296.471005,-130.242926,5.538819,0.031955,0.016179,-0.290523,0.956197
