timestamp,x,y,z,qx,qy,qz,qw
1644824102.449032,62.010427,119.624061,7.725735,-0.024303,0.001864,0.920077,-0.390978
1644824102.549082,62.011097,119.623741,7.723199,-0.025666,0.002738,0.920077,-0.390887
1644824102.650570,62.012391,119.623711,7.720855,-0.025459,0.003387,0.920066,-0.390921
1644824102.749077,62.014342,119.623733,7.719275,-0.024588,0.001754,0.919976,-0.391199
1644824102.849216,62.016148,119.623531,7.718867,-0.024775,0.001864,0.919821,-0.391551
1644824102.950367,62.017231,119.622645,7.719344,-0.025795,0.001355,0.919770,-0.391607
1644824103.050216,62.017656,119.621357,7.719942,-0.025719,0.003178,0.919889,-0.391322
1644824103.152406,62.017576,119.619793,7.720604,-0.025423,0.003244,0.919848,-0.391437
1644824103.251508,62.017074,119.618621,7.721123,-0.025188,0.003445,0.919809,-0.391541
1644824103.352302,62.016274,119.617753,7.721839,-0.025864,0.003030,0.920009,-0.391031
1644824103.450591,62.015417,119.617583,7.722771,-0.023280,-0.001415,0.919702,-0.391924
1644824103.549456,62.014635,119.618517,7.724429,-0.024345,0.001650,0.919850,-0.391510
1644824103.650804,62.014327,119.619559,7.725619,-0.024650,0.001650,0.919958,-0.391237
1644824103.750473,62.014487,119.620168,7.726155,-0.025951,0.004510,0.920134,-0.390717
1644824103.850462,62.014817,119.620479,7.726035,-0.024148,0.000654,0.919882,-0.391451
1644824103.950659,62.014713,119.620906,7.725860,-0.024872,0.001980,0.919938,-0.391268
1644824104.049634,62.014485,119.621768,7.725959,-0.025093,0.001365,0.919950,-0.391228
1644824104.150432,62.013966,119.623221,7.726706,-0.025912,0.001916,0.919866,-0.391372
1644824104.250121,62.013497,119.624469,7.727713,-0.024674,0.001491,0.920050,-0.391022
1644824104.350808,62.013299,119.624899,7.729102,-0.024185,0.000766,0.920005,-0.391159
1644824104.449631,62.013431,119.625042,7.729274,-0.025343,0.003264,0.920100,-0.390849
1644824104.551054,62.013980,119.625346,7.727730,-0.025058,0.000788,0.919874,-0.391413
1644824104.652093,62.015158,119.625883,7.726022,-0.024855,0.001114,0.919914,-0.391329
1644824104.751388,62.017242,119.626547,7.724680,-0.023723,0.000419,0.919880,-0.391482
1644824104.850675,62.019361,119.627089,7.723762,-0.024706,0.001069,0.919904,-0.391364
1644824104.951069,62.020839,119.627666,7.722633,-0.025067,0.002149,0.920008,-0.391092
1644824105.050138,62.021267,119.627711,7.721173,-0.025121,0.001422,0.920003,-0.391104
1644824105.151073,62.020521,119.627241,7.719687,-0.025652,0.002100,0.919887,-0.391337
1644824105.250455,62.019213,119.626743,7.719150,-0.025958,0.003056,0.920073,-0.390874
1644824105.351264,62.017592,119.627338,7.719467,-0.024742,0.001680,0.919914,-0.391335
1644824105.453079,62.016376,119.628883,7.720808,-0.025543,0.003856,0.920080,-0.390879
1644824105.550151,62.016241,119.630066,7.722260,-0.025166,0.001250,0.920087,-0.390903
1644824105.650865,62.016415,119.631000,7.723344,-0.025458,0.002333,0.920042,-0.390984
1644824105.750937,62.016327,119.631315,7.723563,-0.025874,0.002607,0.920197,-0.390590
1644824105.852188,62.015606,119.630997,7.723196,-0.026021,0.003048,0.920187,-0.390602
1644824105.951501,62.014176,119.630440,7.722979,-0.026000,0.002818,0.920046,-0.390937
1644824106.051586,62.013432,119.629377,7.723192,-0.025503,0.003251,0.920050,-0.390956
1644824106.151169,62.012938,119.627982,7.723803,-0.024867,0.002602,0.920057,-0.390987
1644824106.250987,62.012709,119.628199,7.725087,-0.025086,0.003210,0.920047,-0.390992
1644824106.352894,62.014488,119.626694,7.726336,-0.025024,0.001822,0.920105,-0.390867
1644824106.453718,62.015862,119.625114,7.726885,-0.025332,0.002122,0.919917,-0.391288
1644824106.550963,62.015937,119.624775,7.726903,-0.025179,0.002568,0.920045,-0.390995
1644824106.651268,62.016480,119.622780,7.726587,-0.025192,0.001637,0.919856,-0.391444
1644824106.752496,62.017149,119.621825,7.726454,-0.024874,0.002158,0.920155,-0.390758
1644824106.851851,62.014592,119.622979,7.726376,-0.024704,0.001206,0.919757,-0.391708
1644824106.952364,62.014450,119.623122,7.726601,-0.024614,0.002109,0.920005,-0.391128
1644824107.051105,62.015405,119.622630,7.726677,-0.025213,0.002673,0.919983,-0.391137
1644824107.151541,62.015176,119.624439,7.726298,-0.025851,0.002753,0.919903,-0.391284
1644824107.251974,62.015805,119.625500,7.725471,-0.024828,0.001530,0.920052,-0.391006
1644824107.352832,62.017081,119.624996,7.724993,-0.026262,0.003943,0.920224,-0.390490
1644824107.451664,62.024238,119.627064,7.725439,-0.024567,0.001809,0.920019,-0.391098
1644824107.553012,62.037783,119.630709,7.728430,-0.018269,0.000323,0.919921,-0.391677
1644824107.652444,62.032787,119.634113,7.727676,-0.023803,0.001519,0.920329,-0.390418
1644824107.752123,62.048065,119.656548,7.731787,-0.016941,0.005281,0.919975,-0.391576
1644824107.853830,62.087029,119.684538,7.739779,-0.001516,0.010211,0.920287,-0.391108
1644824107.955137,62.102478,119.690008,7.742419,0.003912,0.009798,0.919878,-0.392063
1644824108.051727,62.091743,119.690003,7.742592,-0.000158,0.011265,0.919551,-0.392809
1644824108.153825,62.076356,119.691495,7.741447,-0.003896,0.010850,0.920094,-0.391527
1644824108.252635,62.076725,119.687797,7.740810,-0.004413,0.010578,0.920131,-0.391443
1644824108.352311,62.079352,119.689007,7.738087,-0.002541,0.008703,0.919905,-0.392036
1644824108.453799,62.081708,119.688702,7.734336,-0.002126,0.008638,0.920411,-0.390851
1644824108.553811,62.072004,119.680973,7.732695,-0.007050,0.008240,0.920820,-0.389836
1644824108.652749,62.061674,119.666034,7.731853,-0.011564,0.005219,0.920101,-0.391476
1644824108.753582,62.051031,119.652203,7.730602,-0.014447,0.000754,0.920214,-0.391148
1644824108.852924,62.047457,119.658101,7.732373,-0.016908,0.001631,0.920504,-0.390365
1644824108.953266,62.068652,119.693963,7.737557,-0.000508,0.012977,0.920616,-0.390253
1644824109.055066,62.077274,119.681608,7.736427,-0.003011,0.007011,0.919998,-0.391849
1644824109.152380,62.083294,119.683827,7.736169,0.000734,0.005178,0.920032,-0.391809
1644824109.251464,62.067938,119.693182,7.733410,-0.004444,0.009286,0.920225,-0.391255
1644824109.351263,62.068221,119.694190,7.732963,-0.006287,0.009797,0.920670,-0.390169
1644824109.453832,62.076126,119.686603,7.731518,-0.003432,0.005591,0.920318,-0.391117
1644824109.553746,62.073528,119.693306,7.731570,-0.003929,0.009301,0.920290,-0.391107
1644824109.652096,62.067196,119.694458,7.728193,-0.005093,0.008130,0.919879,-0.392086
1644824109.754765,62.059840,119.694197,7.726116,-0.008717,0.010323,0.920815,-0.389766
1644824109.856172,62.064591,119.689289,7.726474,-0.006728,0.011808,0.919786,-0.392184
1644824109.952886,62.068565,119.683134,7.726145,-0.006057,0.007078,0.920071,-0.391642
1644824110.054087,62.062428,119.691840,7.728658,-0.006054,0.012081,0.920784,-0.389840
1644824110.154068,62.061243,119.692789,7.729004,-0.008349,0.013190,0.920272,-0.390967
1644824110.252599,62.074635,119.686532,7.731446,-0.004147,0.007177,0.919697,-0.392541
1644824110.353237,62.070466,119.685754,7.732776,-0.007559,0.009156,0.920361,-0.390890
1644824110.453802,62.063482,119.694208,7.733142,-0.006777,0.013636,0.920417,-0.390642
1644824110.554796,62.066186,119.688908,7.732181,-0.006684,0.009676,0.920140,-0.391412
1644824110.652714,62.071296,119.684932,7.731660,-0.004351,0.006589,0.920343,-0.391032
1644824110.754171,62.059849,119.683215,7.738037,-0.001085,0.009657,0.919571,-0.392804
1644824110.854669,62.031322,119.661804,7.746981,0.000482,0.021951,0.918783,-0.394151
1644824110.953226,61.994580,119.586380,7.744893,-0.001220,0.012840,0.915440,-0.402247
1644824111.053501,61.957163,119.503244,7.747322,0.006133,0.018560,0.912715,-0.408128
1644824111.153559,61.877318,119.383913,7.744117,0.000118,0.017037,0.908725,-0.417048
1644824111.252688,61.805973,119.255443,7.747435,0.001767,0.021758,0.903153,-0.428763
1644824111.354426,61.727255,119.081120,7.749644,0.003068,0.013893,0.897190,-0.441415
1644824111.453106,61.637847,118.916238,7.747304,0.002631,0.016821,0.891692,-0.452322
1644824111.554929,61.529547,118.743015,7.736705,-0.003356,0.020823,0.886381,-0.462476
1644824111.652951,61.437451,118.576088,7.734419,-0.004292,0.013523,0.884046,-0.467185
1644824111.754125,61.351778,118.414195,7.738809,-0.002181,0.016187,0.880445,-0.473866
1644824111.854877,61.261652,118.250569,7.738659,-0.003554,0.018311,0.878802,-0.476822
1644824111.953405,61.180552,118.091093,7.738860,-0.006618,0.017588,0.873745,-0.486021
1644824112.055395,61.102268,117.935831,7.742064,-0.002184,0.013687,0.872524,-0.488374
1644824112.155582,61.017715,117.788173,7.745028,-0.004325,0.022929,0.869179,-0.493946
1644824112.254316,60.937900,117.640711,7.745599,-0.005098,0.020610,0.868016,-0.496082
1644824112.355053,60.862624,117.485406,7.744344,-0.008806,0.020120,0.865636,-0.500192
1644824112.455896,60.800288,117.339847,7.747038,-0.007009,0.020367,0.863973,-0.503077
1644824112.553911,60.732291,117.197009,7.749203,-0.006945,0.019683,0.861353,-0.507579
1644824112.654721,60.657744,117.048001,7.752219,-0.007091,0.021557,0.860172,-0.509498
1644824112.755492,60.583209,116.885709,7.757682,-0.004389,0.024049,0.857542,-0.513832
1644824112.854478,60.500992,116.699960,7.761921,-0.001761,0.020803,0.854896,-0.518379
1644824112.956527,60.406443,116.497564,7.765869,-0.001504,0.025662,0.851724,-0.523359
1644824113.053415,60.320083,116.282028,7.769270,-0.001529,0.025673,0.849126,-0.527564
1644824113.153599,60.232771,116.044638,7.767607,-0.004585,0.021912,0.844296,-0.535410
1644824113.255794,60.152020,115.815336,7.771312,-0.004515,0.022391,0.837724,-0.545617
1644824113.354855,60.081980,115.590637,7.776742,-0.006940,0.022189,0.832055,-0.554206
1644824113.453727,60.026636,115.374761,7.784947,-0.006974,0.025280,0.824584,-0.565131
1644824113.554698,59.972666,115.152616,7.787550,-0.008094,0.024332,0.816095,-0.577348
1644824113.653465,59.932270,114.935952,7.789797,-0.008556,0.018528,0.809753,-0.586416
1644824113.755512,59.900468,114.719141,7.794243,-0.009086,0.023938,0.800921,-0.598222
1644824113.854126,59.874518,114.516511,7.802193,-0.005438,0.025766,0.793555,-0.607929
1644824113.957530,59.845474,114.286212,7.818050,-0.009523,0.030377,0.785498,-0.618045
1644824114.055433,59.837142,114.047604,7.826028,-0.001475,0.035338,0.775941,-0.629813
1644824114.156488,59.837541,113.781099,7.834908,-0.002369,0.026998,0.761944,-0.647076
1644824114.255282,59.823045,113.512450,7.844251,-0.003138,0.034799,0.753260,-0.656795
1644824114.354270,59.828330,113.209773,7.848774,-0.009646,0.031334,0.742582,-0.668952
1644824114.455636,59.867043,112.904214,7.854599,-0.000560,0.033102,0.728089,-0.684682
1644824114.553691,59.899344,112.576668,7.856019,-0.004183,0.021319,0.717628,-0.696088
1644824114.656585,59.923317,112.246535,7.864831,0.006814,-0.029173,-0.705171,0.708405
1644824114.752574,59.978975,111.905977,7.868500,0.012574,-0.026254,-0.692274,0.721048
1644824114.855458,60.060067,111.553787,7.872329,0.004862,-0.018683,-0.678218,0.734607
1644824114.955839,60.127068,111.197718,7.873119,0.012727,-0.024061,-0.665180,0.746187
1644824115.054826,60.209414,110.859533,7.874243,0.017674,-0.022907,-0.652301,0.757408
1644824115.153226,60.316515,110.539701,7.876574,0.014015,-0.020567,-0.638282,0.769400
1644824115.257911,60.436328,110.204566,7.882788,0.011608,-0.013321,-0.625760,0.779815
1644824115.354577,60.523104,109.910562,7.893273,0.017164,-0.024442,-0.612572,0.789850
1644824115.455962,60.635245,109.619772,7.906329,0.013383,-0.029140,-0.603699,0.796567
1644824115.554040,60.799946,109.324338,7.903396,0.008124,-0.015253,-0.592028,0.805732
1644824115.655889,60.927667,109.030918,7.904651,0.007890,-0.012682,-0.574565,0.818323
1644824115.755059,61.033131,108.718559,7.899770,0.025826,-0.015022,-0.571010,0.820400
1644824115.856669,61.187223,108.437777,7.895177,0.025911,-0.007659,-0.564768,0.824807
1644824115.953185,61.358541,108.181799,7.885107,0.015844,0.003589,-0.549010,0.835658
1644824116.057919,61.492073,107.907933,7.887836,0.020621,0.001965,-0.548548,0.835863
1644824116.155062,61.614144,107.662321,7.895273,0.021004,-0.007962,-0.534987,0.844562
1644824116.259243,61.763521,107.398444,7.899179,0.021738,-0.009576,-0.526726,0.849703
1644824116.355340,61.897858,107.171107,7.906573,0.015247,-0.017830,-0.524903,0.850838
1644824116.457913,62.077881,106.913731,7.908338,0.012989,-0.011760,-0.513209,0.858085
1644824116.555892,62.252847,106.680002,7.911350,0.005428,-0.014505,-0.509089,0.860575
1644824116.655786,62.426385,106.407359,7.911557,0.005962,-0.011158,-0.501582,0.865018
1644824116.757096,62.605394,106.126040,7.913210,0.007222,-0.012176,-0.490966,0.871064
1644824116.854847,62.809315,105.853723,7.913928,0.008917,-0.010887,-0.487602,0.872953
1644824116.955909,63.018485,105.575040,7.919811,0.005154,-0.012527,-0.477691,0.878423
1644824117.055596,63.229249,105.286505,7.926025,0.008527,-0.013904,-0.465038,0.885141
1644824117.155545,63.455250,104.995085,7.926496,0.009603,-0.013687,-0.463058,0.886171
1644824117.253787,63.686292,104.706419,7.926713,0.014081,-0.014577,-0.448757,0.893424
1644824117.353315,63.936002,104.425149,7.926375,0.017983,-0.011008,-0.436026,0.899687
1644824117.454118,64.195069,104.161263,7.929383,0.017982,-0.009520,-0.427289,0.903886
1644824117.554256,64.452427,103.909727,7.932857,0.018962,-0.010311,-0.408898,0.912325
1644824117.653939,64.723361,103.673534,7.935300,0.017194,-0.008523,-0.394813,0.918561
1644824117.757265,65.000061,103.444159,7.940968,0.015020,-0.008710,-0.385346,0.922609
1644824117.851969,65.246337,103.226716,7.945127,0.023439,-0.009507,-0.369398,0.928927
1644824117.955617,65.526624,103.015724,7.945135,0.021709,-0.011016,-0.361321,0.932124
1644824118.054575,65.810674,102.831273,7.946916,0.012094,-0.006020,-0.348913,0.937058
1644824118.154128,66.066462,102.625484,7.952672,0.019470,-0.007685,-0.336825,0.941335
1644824118.254063,66.319517,102.421611,7.957100,0.026205,-0.013957,-0.332407,0.942669
1644824118.357185,66.622195,102.243197,7.956177,0.019317,-0.008287,-0.324388,0.945690
1644824118.454754,66.901819,102.076291,7.954579,0.012337,-0.006386,-0.313304,0.949551
1644824118.555581,67.185271,101.874376,7.950020,0.021333,-0.002310,-0.307992,0.951147
1644824118.654583,67.463731,101.715194,7.952020,0.016399,-0.003803,-0.300277,0.953704
1644824118.755985,67.754021,101.551391,7.951784,0.012568,-0.000348,-0.294035,0.955712
1644824118.854919,68.024456,101.394996,7.953896,0.011555,-0.006244,-0.290795,0.956695
1644824118.958509,68.341978,101.237443,7.953507,0.002015,0.002077,-0.283831,0.958870
1644824119.054824,68.619939,101.084358,7.952689,-0.002005,-0.000291,-0.280656,0.959806
1644824119.157182,68.913407,100.904880,7.952935,0.003950,0.001732,-0.275003,0.961434
1644824119.254996,69.196437,100.752854,7.946611,0.001249,0.000009,-0.273474,0.961879
1644824119.355785,69.510310,100.610344,7.937069,-0.007017,0.010391,-0.267795,0.963394
1644824119.453993,69.781039,100.458628,7.937126,-0.006066,0.007780,-0.263191,0.964693
1644824119.556537,70.052532,100.282701,7.937758,0.002310,0.003786,-0.264370,0.964411
1644824119.654866,70.340649,100.146750,7.930804,-0.007994,0.009479,-0.265537,0.964021
1644824119.753247,70.619991,100.010795,7.923786,-0.018356,0.012908,-0.266231,0.963648
1644824119.854013,70.874515,99.831123,7.924945,-0.011153,0.013626,-0.263522,0.964493
1644824119.956126,71.116873,99.641759,7.924086,0.003491,0.009564,-0.276163,0.961057
1644824120.054615,71.369798,99.508576,7.918563,-0.007013,0.011518,-0.278626,0.960305
1644824120.157096,71.625984,99.375558,7.920236,-0.019927,0.014483,-0.278567,0.960101
1644824120.254640,71.825975,99.201295,7.933790,-0.012292,0.008754,-0.286828,0.957863
1644824120.354591,72.016733,99.016891,7.944043,-0.001164,-0.002906,-0.291558,0.956548
1644824120.456852,72.245712,98.862733,7.947888,-0.006030,0.000210,-0.298147,0.954501
1644824120.555428,72.454475,98.707233,7.950431,-0.010630,-0.000716,-0.301658,0.953357
1644824120.655248,72.640898,98.509231,7.954613,0.004186,-0.001828,-0.306878,0.951738
1644824120.755552,72.815988,98.331075,7.961793,0.011175,-0.010107,-0.318108,0.947935
1644824120.855318,73.038333,98.190331,7.958630,0.002481,-0.002851,-0.319263,0.947659
1644824120.954666,73.237263,98.032916,7.955957,-0.004262,0.000836,-0.323604,0.946183
1644824121.054105,73.403839,97.845691,7.956287,0.009385,-0.005369,-0.331413,0.943424
1644824121.156386,73.595914,97.661710,7.951486,0.013664,-0.001927,-0.336052,0.941742
1644824121.253681,73.798459,97.520006,7.946807,0.001724,0.006494,-0.340310,0.940289
1644824121.353228,73.988206,97.372070,7.945800,-0.003974,0.006942,-0.347629,0.937598
1644824121.455725,74.155597,97.189422,7.953066,0.002229,0.003515,-0.348218,0.937405
1644824121.552874,74.327981,97.027573,7.957442,0.001460,-0.004342,-0.355377,0.934712
1644824121.653158,74.534489,96.852085,7.955641,-0.004562,0.001912,-0.360812,0.932625
1644824121.752784,74.726107,96.678591,7.956618,-0.008118,-0.004170,-0.356946,0.934080
1644824121.853226,74.918582,96.484532,7.961082,-0.003840,-0.006198,-0.367938,0.929822
1644824121.952728,75.119716,96.305117,7.966463,-0.006849,-0.004271,-0.366517,0.930376
1644824122.053973,75.310034,96.129166,7.978533,-0.010606,-0.007437,-0.369161,0.929275
1644824122.153950,75.492198,95.941870,7.987041,-0.009803,-0.010691,-0.372440,0.927943
1644824122.252872,75.677461,95.754797,7.989412,-0.007254,-0.011845,-0.374953,0.926940
1644824122.353501,75.875574,95.558691,7.984690,-0.007758,-0.003386,-0.375848,0.926643
1644824122.453321,76.070773,95.373985,7.979031,-0.008114,0.001360,-0.376287,0.926467
1644824122.553700,76.269450,95.181713,7.967470,-0.004871,0.006997,-0.377872,0.925819
1644824122.653695,76.471936,94.971330,7.949755,0.000321,0.018297,-0.377248,0.925932
1644824122.753522,76.660389,94.762875,7.938465,0.006201,0.016731,-0.381892,0.924035
1644824122.853551,76.873490,94.575150,7.935038,-0.000229,0.017531,-0.382602,0.923747
1644824122.952243,77.099434,94.389173,7.928578,-0.008692,0.020180,-0.379643,0.924872
1644824123.054981,77.297120,94.157071,7.926110,-0.003810,0.012565,-0.380773,0.924575
1644824123.153326,77.483550,93.922109,7.927152,0.010604,-0.000465,-0.382562,0.923869
1644824123.252137,77.730442,93.712859,7.925357,0.003411,0.005957,-0.382302,0.924012
1644824123.355201,77.977997,93.501829,7.925154,-0.008764,0.002960,-0.383765,0.923384
1644824123.452693,78.191192,93.262462,7.925074,-0.002485,0.000651,-0.380525,0.924767
1644824123.551162,78.415489,93.021193,7.922439,0.003054,-0.003317,-0.383267,0.923626
1644824123.654221,78.675651,92.790084,7.923368,-0.003559,0.001954,-0.383335,0.923600
1644824123.752741,78.911134,92.566979,7.924927,-0.008193,-0.000843,-0.378919,0.925393
1644824123.853517,79.155067,92.306048,7.914982,0.004813,0.000762,-0.381459,0.924373
1644824123.952683,79.410625,92.082124,7.908267,-0.000902,0.002240,-0.379028,0.925382
1644824124.052949,79.666096,91.861673,7.913220,-0.006634,0.003219,-0.375200,0.926915
1644824124.151461,79.908384,91.613826,7.911772,0.001312,0.004736,-0.375233,0.926918
1644824124.256957,80.172187,91.373504,7.911951,-0.000275,0.001780,-0.372978,0.927838
1644824124.352858,80.416964,91.153172,7.913890,-0.003215,0.001284,-0.373145,0.927767
1644824124.451600,80.669479,90.927099,7.918832,-0.004800,-0.000072,-0.368360,0.929671
1644824124.552677,80.920604,90.674302,7.919601,0.000401,-0.003916,-0.367759,0.929913
1644824124.654598,81.191561,90.416407,7.914930,0.003641,-0.000084,-0.369348,0.929284
1644824124.751006,81.459809,90.201145,7.914923,0.000523,-0.004307,-0.362694,0.931898
1644824124.853069,81.747968,89.943475,7.908440,0.001843,0.003672,-0.363210,0.931698
1644824124.954728,82.014512,89.693453,7.906654,0.004960,-0.002015,-0.360706,0.932664
1644824125.051142,82.288674,89.470600,7.906108,0.001397,-0.000567,-0.357618,0.933867
1644824125.153353,82.586819,89.223339,7.897896,-0.000027,0.006002,-0.357812,0.933774
1644824125.256157,82.863282,88.977802,7.897144,0.002540,0.003132,-0.356401,0.934324
1644824125.350242,83.127198,88.763333,7.898260,-0.000821,0.004070,-0.351560,0.936156
1644824125.454605,83.411581,88.517004,7.896271,0.001514,0.003441,-0.356657,0.934228
1644824125.550303,83.673582,88.303858,7.900775,-0.001020,0.003439,-0.350755,0.936460
1644824125.655391,83.959883,88.079319,7.905101,-0.011486,0.002850,-0.350611,0.936446
1644824125.751078,84.216582,87.849541,7.899306,-0.003389,0.005613,-0.356847,0.934140
1644824125.854503,84.494340,87.611376,7.889478,-0.008042,0.005344,-0.352107,0.935910
1644824125.949866,84.750780,87.386437,7.885348,-0.007049,0.011502,-0.361576,0.932245
1644824126.055310,85.013759,87.149214,7.887817,-0.008620,0.007783,-0.360007,0.932877
1644824126.149946,85.250429,86.924095,7.888542,-0.005637,0.010585,-0.361892,0.932143
1644824126.251994,85.490981,86.691715,7.894238,-0.007131,0.003466,-0.367039,0.930172
1644824126.354952,85.752101,86.444471,7.886970,-0.006546,0.007611,-0.363200,0.931657
1644824126.451145,85.984417,86.212965,7.881938,-0.003573,0.007832,-0.372101,0.928152
1644824126.549897,86.218761,85.997026,7.886809,-0.007712,0.005724,-0.374111,0.927334
1644824126.654165,86.475996,85.761826,7.881280,-0.011972,0.009671,-0.369851,0.928964
1644824126.750158,86.683406,85.523777,7.877636,-0.002450,0.007875,-0.380291,0.924830
1644824126.852859,86.910551,85.293884,7.880299,-0.004528,0.004209,-0.379436,0.925197
1644824126.949194,87.141179,85.086453,7.877767,-0.011438,0.008176,-0.381813,0.924133
1644824127.050464,87.357421,84.844434,7.873390,-0.006080,0.007189,-0.387042,0.922014
1644824127.150165,87.565410,84.601424,7.869828,-0.001659,0.008073,-0.386736,0.922154
1644824127.254685,87.789551,84.371496,7.873285,-0.003766,0.007615,-0.391893,0.919972
1644824127.351358,87.996141,84.160174,7.876527,-0.004405,0.007078,-0.394146,0.919010
1644824127.454202,88.204394,83.916200,7.874189,-0.002573,0.005605,-0.391839,0.920013
1644824127.548797,88.391061,83.689779,7.871609,0.005302,0.000431,-0.398009,0.917366
1644824127.648523,88.614596,83.472339,7.869481,0.001806,0.000803,-0.397317,0.917679
1644824127.749216,88.854721,83.253147,7.862553,-0.007205,0.009491,-0.394574,0.918787
1644824127.851211,89.067020,83.005723,7.857710,-0.002134,0.006498,-0.398579,0.917109
1644824127.948625,89.277732,82.770374,7.854643,0.003704,0.006163,-0.398361,0.917201
1644824128.048995,89.514571,82.550783,7.852917,-0.003682,0.008816,-0.398160,0.917266
1644824128.149151,89.744368,82.319482,7.847280,-0.008510,0.011911,-0.397388,0.917534
1644824128.249126,89.954645,82.064542,7.840808,0.004100,0.009414,-0.396449,0.917999
1644824128.350255,90.161923,81.827958,7.842847,0.006080,0.002800,-0.399634,0.916650
